strike,0.010958904109589,0.0136986301369863,0.0164383561643835,0.0191780821917808,0.0273972602739726,0.0301369863013698
670.0,0.152758769445917,0.4054160878209453,0.4443330493925849,0.9235999026929484,,
675.0,0.37906823036228465,0.4224307629907802,0.6850289425352529,0.9616657110634226,,
680.0,0.3957073637605397,0.4409621772965358,0.7146030375963995,1.0030958483386165,,
685.0,0.41391200034458053,0.4612358238398429,0.746928404397146,1.2620310011707914,,
690.0,0.43392847789833955,0.4835256295988144,0.7824346746460211,1.3212615186318917,,
691.0,,,,1.3338149161849489,,
692.0,,,,1.3466217502055686,,
693.0,,,,1.3596902589662376,,
694.0,,,,1.5882721053324034,,
695.0,0.4560592914294185,0.7496417608170437,0.8216488336557686,1.6038721672533327,,3.147670520297422
696.0,,,,1.6198007973136268,,
697.0,,,,1.636069037969487,,
698.0,,,,1.652688729990782,,
699.0,,,,1.6696720951111366,,
700.0,0.4806804368367006,0.7893663498530263,1.1116817840275695,1.687031996163411,2.728130575324166,3.5176102264792344
701.0,,,,1.7047819287154515,,
702.0,,,,1.7229360605965613,,
703.0,,,,1.9620038627817857,,
704.0,,,,1.9832271004522695,,
705.0,0.5082656120165435,0.8338141839816806,1.1734765258827813,2.004951096315681,3.104692783371206,3.9181386521800396
706.0,,,,2.0271947736466913,,
707.0,,,,2.0499784520069517,,
708.0,,,,2.0733233501079154,,
709.0,,,,2.0972518748684896,,
710.0,0.5394209741513768,0.883942775324396,1.4931671341814399,2.346201328532357,3.5134137174335667,4.355469185663435
711.0,,,,2.373799002613602,,
712.0,,,,2.4021148116888247,,
713.0,,,,2.4311791908372653,,
714.0,,,,2.461024307339354,,
715.0,0.844595779608213,1.2062893943885953,1.5871415863918101,2.491684506359226,3.9616590277510224,5.056016794632774
716.0,,,,2.7514835010351453,,
717.0,,,,2.7865356954979865,,
718.0,0.8789370479306099,1.2545906133225107,1.9046827672099516,2.8225891338544953,,
719.0,0.8910669076279506,1.2716418191627938,1.930024873816438,2.8596903189558533,,
720.0,0.9035655535082012,1.2892064077394518,1.9561198001325124,3.1265771733990895,4.693301151350512,5.816975554269927
721.0,0.9164511009735681,1.3073092650162568,1.9830039628378158,3.168712114525245,,
722.0,0.9297430522513495,1.3259772673968446,2.010716218930213,3.2121328301080587,,
723.0,0.9434618289536894,1.6127918197520639,2.0392981263961842,3.256903519127583,,
724.0,0.9576297810257239,1.6363468600230728,2.3265062904262854,3.533491522645426,,
725.0,1.2438083734692051,1.660674758127701,2.3604369984266116,3.5841302421397288,5.49214641972432,6.870325586127106
726.0,1.2628923740988192,1.6858164537377704,2.3954892715708107,3.636429829315333,,
727.0,1.282633535082217,1.7118163901492542,2.431723698588757,3.920778842971712,,
